f, RPR, RBV, F_last, Recl_last
408.643,0.699462,1.05175,0.182414,263659
408.643,0.699437,1.05168,0.182387,263698
408.642,0.699395,1.05162,0.182385,263781
408.642,0.699393,1.05165,0.182409,263797
408.642,0.69937,1.05166,0.182434,263867
408.642,0.699354,1.05164,0.182433,263917
408.642,0.699344,1.05162,0.18242,263951
408.641,0.699348,1.05161,0.182401,263949
408.641,0.699367,1.05164,0.182386,263906
408.64,0.699416,1.05174,0.182391,263795
408.64,0.699477,1.05192,0.182426,263666
408.64,0.699451,1.05185,0.182411,263721
408.64,0.699476,1.05196,0.182456,263664
408.64,0.699515,1.05215,0.182537,263568
408.639,0.699602,1.05252,0.18267,263366
408.639,0.699598,1.05253,0.182681,263369
408.639,0.699622,1.05262,0.182709,263306
408.639,0.699663,1.05276,0.182743,263201
408.639,0.699712,1.0529,0.182771,263084
408.639,0.699736,1.05295,0.182777,263024
408.638,0.699752,1.05297,0.182786,262982
408.638,0.699734,1.05289,0.182781,263003
408.638,0.699706,1.05282,0.182787,263040
408.638,0.699626,1.0526,0.18275,263199
408.637,0.699616,1.05259,0.182747,263226
408.637,0.699619,1.05259,0.182734,263238
408.637,0.699623,1.05258,0.182715,263255
408.637,0.699622,1.05255,0.182684,263285
408.637,0.699615,1.0525,0.182644,263335
408.637,0.699595,1.0524,0.182586,263417
408.636,0.699539,1.05217,0.1825,263584
408.635,0.699473,1.05193,0.18245,263731
408.635,0.699461,1.05185,0.182479,263703
408.635,0.699466,1.05188,0.182466,263715
408.635,0.699469,1.0519,0.182507,263661
408.634,0.69949,1.052,0.182571,263568
408.634,0.699514,1.05211,0.182626,263513
408.635,0.699541,1.05224,0.182677,263470
408.634,0.699524,1.05217,0.182646,263496
408.634,0.699532,1.05221,0.182643,263502
408.634,0.699538,1.05226,0.18264,263517
408.634,0.699536,1.05222,0.182616,263532
408.634,0.699532,1.05221,0.182611,263537
408.634,0.699531,1.05219,0.182614,263533
408.634,0.699531,1.0522,0.182613,263535
408.634,0.699529,1.05218,0.182611,263533
408.634,0.699529,1.05217,0.182613,263531
408.634,0.699529,1.05217,0.182615,263530
408.634,0.699529,1.05217,0.182616,263530
408.634,0.699529,1.05217,0.182619,263530
408.634,0.699529,1.05218,0.182621,263529
408.634,0.69953,1.05218,0.182625,263529
408.634,0.699531,1.05219,0.18263,263528
408.634,0.699533,1.05219,0.182635,263527
408.634,0.699535,1.05219,0.182636,263527
408.634,0.699535,1.05218,0.18263,263527
408.634,0.699535,1.05217,0.182622,263528
408.634,0.699534,1.05216,0.182619,263528
408.634,0.699534,1.05216,0.182618,263528
408.634,0.699534,1.05216,0.182617,263528
408.634,0.699533,1.05216,0.182616,263528
408.634,0.699533,1.05215,0.182615,263529
408.634,0.699532,1.05215,0.182614,263529
408.634,0.699531,1.05214,0.182612,263529
408.634,0.69953,1.05213,0.18261,263529
408.634,0.699528,1.05212,0.182606,263529
408.634,0.699525,1.05211,0.182602,263530
408.634,0.699523,1.05209,0.182598,263530
408.634,0.699522,1.05209,0.182598,263530
408.634,0.699526,1.05212,0.182611,263529
408.634,0.699532,1.05219,0.182632,263527
408.634,0.699536,1.05219,0.182626,263530
408.634,0.699534,1.05219,0.182629,263529
408.634,0.699533,1.05218,0.182625,263530
408.634,0.699533,1.05218,0.182623,263531
408.634,0.699533,1.05217,0.182618,263534
408.634,0.699531,1.05216,0.182616,263537
408.634,0.699529,1.05215,0.182614,263537
408.634,0.699531,1.05216,0.182618,263535
408.634,0.699529,1.05215,0.182615,263537
408.634,0.699529,1.05216,0.182616,263536
408.634,0.69953,1.05216,0.18262,263534
408.634,0.69953,1.05217,0.182623,263532
408.634,0.699531,1.05217,0.182625,263530
408.634,0.699531,1.05218,0.182627,263528
408.634,0.699531,1.05218,0.182625,263528
408.634,0.699533,1.05218,0.182621,263530
408.634,0.699531,1.05218,0.182624,263529
408.634,0.699531,1.05217,0.182621,263531
408.634,0.699531,1.05216,0.182616,263533
408.634,0.699532,1.05215,0.182611,263534
408.634,0.699531,1.05216,0.182615,263533
408.634,0.699531,1.05216,0.182614,263533
408.634,0.699531,1.05216,0.182614,263532
408.634,0.699532,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182617,263528
408.634,0.699532,1.05216,0.182617,263528
408.634,0.699532,1.05216,0.182616,263528
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182614,263531
408.634,0.699531,1.05216,0.182614,263531
408.634,0.699531,1.05216,0.182615,263531
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182613,263530
408.634,0.699531,1.05216,0.182613,263530
408.634,0.699531,1.05216,0.182612,263530
408.634,0.699531,1.05216,0.182612,263530
408.634,0.699531,1.05215,0.182611,263530
408.634,0.699532,1.05215,0.182611,263530
408.634,0.699532,1.05215,0.182611,263530
408.634,0.699532,1.05216,0.182612,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182616,263530
408.634,0.699531,1.05216,0.182617,263531
408.634,0.699531,1.05216,0.182618,263530
408.634,0.699531,1.05216,0.182617,263530
408.634,0.699531,1.05216,0.182616,263530
408.634,0.699532,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182613,263530
408.634,0.699531,1.05216,0.182613,263530
408.634,0.699532,1.05216,0.182613,263530
408.634,0.699532,1.05216,0.182613,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182615,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
408.634,0.699531,1.05216,0.182614,263530
